model,case_id,category,variance_wording,variance_seed,variance_interaction,variance_total,wording_disagreement,seed_disagreement,mean_accuracy,empirical_worst_accuracy,crossfit_worst_accuracy,all_wordings_accuracy,semantic_jsd,valid_diversity,valid_diversity_pairs,valid_diversity_wordings,censored_rate,black_rate,uncensored_accuracy
sdxl,main_existence_015,existence,0.01123046875,0.04833984375,0.06298828125,0.12255859375,0.19791666666666666,0.2544642857142857,0.65625,0.375,0.375,0.25,0.050504456296931205,0.5316005423665047,49,4,0.0,0.0,0.65625
sdxl,main_existence_016,existence,0.03515625,0.046875,0.08984375,0.171875,0.3333333333333333,0.3125,0.53125,0.5,0.75,0.125,0.11785766728257197,0.46787890046834946,28,4,0.0,0.0,0.53125
sdxl,main_existence_017,existence,0.001953125,0.005859375,0.021484375,0.029296875,0.0625,0.0625,0.9375,0.875,0.875,0.75,0.014085245625783548,0.5347144156694412,98,4,0.0,0.0,0.9375
sdxl,main_existence_018,existence,0.01123046875,0.12255859375,0.05517578125,0.18896484375,0.17708333333333331,0.40625,0.28125,0.0,0.0,0.0,0.08513858379122215,0.59234752257665,10,3,0.0,0.0,0.28125
sdxl,main_existence_019,existence,0.01904296875,0.03271484375,0.06298828125,0.11474609375,0.21875,0.21875,0.71875,0.5,0.75,0.25,0.07085201841176736,0.5421481281518936,57,4,0.0,0.0,0.71875
sdxl,main_existence_020,existence,0.02099609375,0.07373046875,0.04541015625,0.14013671875,0.17708333333333331,0.27232142857142855,0.5,0.25,0.375,0.25,0.08562860097270253,0.48735494166612625,29,4,0.0,0.0,0.5
sdxl,main_existence_021,existence,0.00537109375,0.11279296875,0.06103515625,0.17919921875,0.17708333333333331,0.39732142857142855,0.34375,0.25,0.5,0.0,0.0170789509989757,0.48396845161914825,11,4,0.0,0.0,0.34375
sdxl,main_existence_022,existence,0.015625,0.06640625,0.1015625,0.18359375,0.3125,0.3839285714285714,0.5625,0.5,0.875,0.25,0.07425947640231355,0.7061418443918228,32,4,0.0,0.0,0.5625
sdxl,main_existence_023,existence,0.00390625,0.0625,0.04296875,0.109375,0.125,0.24107142857142855,0.84375,0.75,0.875,0.625,0.029597499485493367,0.7145931124687195,78,4,0.0,0.0,0.84375
sdxl,main_spatial_000,spatial,0.006184895833333333,0.046549479166666664,0.048502604166666664,0.10123697916666667,0.14583333333333331,0.21726190476190474,0.03125,0.0,0.125,0.0,0.023244376452935853,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_001,spatial,0.0283203125,0.08430989583333333,0.10970052083333333,0.22233072916666666,0.36805555555555547,0.44345238095238093,0.09375,0.0,0.0,0.0,0.10068212169094905,0.9043083786964417,1,1,0.0,0.0,0.09375
sdxl,main_spatial_002,spatial,0.0107421875,0.12662760416666666,0.06477864583333333,0.2021484375,0.20138888888888887,0.4375,0.09375,0.0,0.0,0.0,0.06589726186254942,,0,0,0.0,0.0,0.09375
sdxl,main_spatial_003,spatial,0.005859375,0.07096354166666667,0.09830729166666667,0.17513020833333334,0.2777777777777778,0.3869047619047619,0.03125,0.0,0.125,0.0,0.08955211189976098,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_004,spatial,0.007161458333333333,0.17903645833333334,0.039713541666666664,0.22591145833333334,0.125,0.5,0.21875,0.125,0.125,0.125,0.036973913837868404,0.37958912054697674,3,3,0.0,0.0,0.21875
sdxl,main_spatial_005,spatial,0.013997395833333334,0.07259114583333333,0.07194010416666667,0.15852864583333334,0.22916666666666666,0.33035714285714285,0.0625,0.0,0.125,0.0,0.06198729180520676,,0,0,0.0,0.0,0.0625
sdxl,main_spatial_006,spatial,0.006184895833333333,0.038736979166666664,0.07454427083333333,0.11946614583333333,0.21527777777777773,0.2589285714285714,0.0,0.0,0.0,0.0,0.03890370699557278,,0,0,0.0,0.0,0.0
sdxl,main_spatial_007,spatial,0.0078125,0.06510416666666667,0.06510416666666667,0.13802083333333334,0.19444444444444445,0.2976190476190476,0.0,0.0,0.0,0.0,0.06055404744078164,,0,0,0.0,0.0,0.0
sdxl,main_spatial_008,spatial,0.024088541666666668,0.052734375,0.080078125,0.15690104166666666,0.2777777777777778,0.30357142857142855,0.03125,0.0,0.0,0.0,0.08559333874184173,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_009,spatial,0.012369791666666666,0.13736979166666666,0.07096354166666667,0.220703125,0.22222222222222224,0.4761904761904761,0.21875,0.125,0.25,0.0,0.05760980009665948,0.473951056599617,4,2,0.0,0.0,0.21875
sdxl,main_spatial_010,spatial,0.014322916666666666,0.08203125,0.10026041666666667,0.19661458333333334,0.3055555555555556,0.4166666666666667,0.03125,0.0,0.0,0.0,0.10983907977093861,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_011,spatial,0.015299479166666666,0.1806640625,0.044596354166666664,0.24055989583333334,0.1597222222222222,0.5148809523809523,0.34375,0.125,0.375,0.125,0.04726652661970552,0.5273678402105967,12,3,0.0,0.0,0.34375
sdxl,main_spatial_012,spatial,0.008463541666666666,0.11263020833333333,0.10091145833333333,0.22200520833333334,0.29166666666666663,0.488095238095238,0.25,0.125,0.25,0.0,0.09056664139726472,0.7036717534065247,6,2,0.0,0.0,0.25
sdxl,main_spatial_013,spatial,0.014973958333333334,0.111328125,0.083984375,0.21028645833333334,0.26388888888888884,0.4464285714285714,0.125,0.0,0.125,0.0,0.11363490381630253,0.8527305126190186,1,1,0.0,0.0,0.125
sdxl,main_spatial_014,spatial,0.0087890625,0.15071614583333334,0.025065104166666668,0.1845703125,0.09027777777777779,0.40178571428571425,0.0,0.0,0.0,0.0,0.052645138080845165,,0,0,0.0,0.0,0.0
sdxl,main_spatial_015,spatial,0.011393229166666666,0.17415364583333334,0.0537109375,0.2392578125,0.1736111111111111,0.5208333333333334,0.15625,0.125,0.25,0.125,0.07633267748078697,0.6119207143783569,1,1,0.0,0.0,0.15625
sdxl,main_spatial_016,spatial,0.0029296875,0.13444010416666666,0.08821614583333333,0.2255859375,0.24305555555555552,0.5089285714285714,0.15625,0.125,0.25,0.0,0.060610792542693366,0.576478898525238,1,1,0.0,0.0,0.15625
sdxl,main_spatial_017,spatial,0.0048828125,0.10774739583333333,0.10188802083333333,0.21451822916666666,0.2847222222222222,0.47916666666666663,0.03125,0.0,0.0,0.0,0.05973678969152563,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_018,spatial,0.011393229166666666,0.0908203125,0.0693359375,0.17154947916666666,0.2152777777777778,0.36607142857142855,0.0,0.0,0.0,0.0,0.09269708937866573,,0,0,0.0,0.0,0.0
sdxl,main_spatial_019,spatial,0.006184895833333333,0.030924479166666668,0.09016927083333333,0.12727864583333334,0.2569444444444444,0.27678571428571425,0.03125,0.0,0.0,0.0,0.03952579574088504,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_020,spatial,0.01171875,0.13411458333333334,0.05078125,0.19661458333333334,0.16666666666666666,0.4226190476190476,0.03125,0.0,0.0,0.0,0.08793765666581381,,0,0,0.0,0.0,0.03125
sdxl,main_spatial_021,spatial,0.0032552083333333335,0.09440104166666667,0.059244791666666664,0.15690104166666666,0.16666666666666666,0.3511904761904762,0.0,0.0,0.0,0.0,0.07115750751551568,,0,0,0.0,0.0,0.0
sdxl,main_spatial_022,spatial,0.015625,0.15364583333333334,0.0625,0.23177083333333334,0.20833333333333331,0.49404761904761907,0.125,0.125,0.125,0.125,0.09188661987944445,,0,0,0.0,0.0,0.125
sdxl,main_spatial_023,spatial,0.014973958333333334,0.15559895833333334,0.07356770833333333,0.244140625,0.23611111111111108,0.5238095238095238,0.375,0.25,0.375,0.25,0.0669191038063792,0.6270022094249725,15,4,0.0,0.0,0.375
